MIV;Datum Zeit;DiDok;Werk;Ort;Schaltfeld;(alt) TisID;Richtung;Linie;km_von;km_bis;U8min, mittel [kV];I8min, mittel [A];P8min, mittel [MW];Status Messung U;Status Messung I;Status Messung P;Anzahl beruecksichtigte Messungen U;Anzahl nicht beruecksichtigte Messungen U;Anzahl beruecksichtigte Messungen I;Anzahl nicht beruecksichtigte Messungen I;Anzahl beruecksichtigte Messungen P;Anzahl nicht beruecksichtigte Messungen P;Bemerkungen
39;15.01.2021 13:05;;;;;;;;;1.751358;15.54;112.7;1.35;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:10;;;;;;;;;1.7758555;15.53;114.35;1.72;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:15;;;;;;;;;3.3086214;15.54;212.91;3.25;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:20;;;;;;;;;2.457312;15.6;157.52;1.81;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:25;;;;;;;;;2.1127568;15.59;135.52;1.46;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:30;;;;;;;;;2.894736;15.6;185.56;1.44;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:35;;;;;;;;;2.4625748;15.58;158.06;1.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:40;;;;;;;;;3.5356608;15.54;227.52;3.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:45;;;;;;;;;3.1875648;15.54;205.12;2.67;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:50;;;;;;;;;3.800848;15.52;244.9;3.48;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 13:55;;;;;;;;;3.0101;15.5;194.2;2.92;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:00;;;;;;;;;1.7349135;15.55;111.57;1.11;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:05;;;;;;;;;1.6793682;15.58;107.79;1.16;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:10;;;;;;;;;2.2274442;15.57;143.06;1.63;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:15;;;;;;;;;2.7531418;15.58;176.71;1.45;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:20;;;;;;;;;3.4014262;15.59;218.18;2.65;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:25;;;;;;;;;2.15592;15.6;138.2;1.82;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:30;;;;;;;;;1.4473592;15.61;92.72;0.96;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:35;;;;;;;;;2.9986263;15.57;192.59;2.33;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:40;;;;;;;;;3.1469992;15.53;202.64;2.64;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:45;;;;;;;;;1.8730276;15.58;120.22;1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:50;;;;;;;;;2.4575464;15.56;157.94;1.69;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 14:55;;;;;;;;;2.5146516;15.56;161.61;1.51;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:00;;;;;;;;;2.9013176;15.56;186.46;1.35;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:05;;;;;;;;;2.8047116;15.58;180.02;2.29;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:10;;;;;;;;;3.2927436;15.57;211.48;2.93;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:15;;;;;;;;;2.5343289;15.57;162.77;1.99;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:20;;;;;;;;;2.3307324;15.56;149.79;1.58;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:25;;;;;;;;;2.6601376;15.56;170.96;1.97;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:30;;;;;;;;;2.9073786;15.54;187.09;2.03;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:35;;;;;;;;;2.942993;15.55;189.26;2.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:40;;;;;;;;;4.1333679;15.57;265.47;3.35;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:45;;;;;;;;;5.014564;15.55;322.48;4.28;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:50;;;;;;;;;3.5255226;15.59;226.14;3.04;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 15:55;;;;;;;;;3.719618;15.56;239.05;2.92;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:00;;;;;;;;;3.3187224;15.54;213.56;2.58;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:05;;;;;;;;;3.8696101;15.53;249.17;3.46;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:10;;;;;;;;;3.920742;15.54;252.3;3.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:15;;;;;;;;;2.6682245;15.55;171.59;1.85;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:20;;;;;;;;;3.3611579;15.53;216.43;2.85;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:25;;;;;;;;;2.3366912;15.52;150.56;1.59;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:30;;;;;;;;;1.8050301;15.57;115.93;0.53;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:35;;;;;;;;;4.0488263;15.53;260.71;2.61;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:40;;;;;;;;;4.8124332;15.49;310.68;4.33;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:45;;;;;;;;;4.6446478;15.46;300.43;4.17;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:50;;;;;;;;;3.616615;15.5;233.33;3.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 16:55;;;;;;;;;3.3803676;15.48;218.37;3.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:00;;;;;;;;;3.049625;15.5;196.75;1.5;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:05;;;;;;;;;5.002096;15.52;322.3;3.75;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:10;;;;;;;;;5.2743306;15.51;340.06;4.88;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:15;;;;;;;;;2.4958692;15.51;160.92;1.98;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:20;;;;;;;;;2.1566412;15.54;138.78;1.25;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:25;;;;;;;;;3.0998096;15.52;199.73;2.5;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:30;;;;;;;;;3.128913;15.59;200.7;2.6;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:35;;;;;;;;;3.166956;15.6;203.01;2.81;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:40;;;;;;;;;2.5601898;15.59;164.22;1.55;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:45;;;;;;;;;4.4949088;15.59;288.32;3.61;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:50;;;;;;;;;6.405356;15.55;411.92;5.12;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 17:55;;;;;;;;;5.71733;15.5;368.86;3.98;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:00;;;;;;;;;7.5384506;15.46;487.61;6.17;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:05;;;;;;;;;5.9209452;15.48;382.49;5.44;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:10;;;;;;;;;3.7098369;15.51;239.19;3.13;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:15;;;;;;;;;3.9043323;15.51;251.73;2.95;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:20;;;;;;;;;2.8560114;15.51;184.14;2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:25;;;;;;;;;2.0922512;15.52;134.81;1.63;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:30;;;;;;;;;0.793983;15.55;51.06;-0.01;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:35;;;;;;;;;1.6614512;15.58;106.64;0.67;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:40;;;;;;;;;4.4057815;15.55;283.33;3.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:45;;;;;;;;;6.6249427;15.53;426.59;5.81;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:50;;;;;;;;;6.6885324;15.51;431.24;6.04;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 18:55;;;;;;;;;4.8481376;15.52;312.38;4.61;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:00;;;;;;;;;1.8434525;15.55;118.55;0.8;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:05;;;;;;;;;3.5822808;15.54;230.52;2.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:10;;;;;;;;;5.523115;15.5;356.33;4.83;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:15;;;;;;;;;5.4179034;15.47;350.22;5;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:20;;;;;;;;;2.7513747;15.57;176.71;2.28;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:25;;;;;;;;;1.1539718;15.59;74.02;0.47;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:30;;;;;;;;;2.1693592;15.58;139.24;1.76;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:35;;;;;;;;;3.5348571;15.57;227.03;3.09;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:40;;;;;;;;;3.640232;15.53;234.4;2.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:45;;;;;;;;;2.7718698;15.54;178.37;2.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:50;;;;;;;;;2.9182685;15.55;187.67;2.39;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 19:55;;;;;;;;;3.3967216;15.53;218.72;3.07;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:00;;;;;;;;;2.7136953;15.57;174.29;2.28;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:05;;;;;;;;;2.263878;15.57;145.4;1.75;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:10;;;;;;;;;2.356562;15.56;151.45;1.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:15;;;;;;;;;2.6505056;15.52;170.78;2.11;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:20;;;;;;;;;3.0050375;15.55;193.25;2.16;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:25;;;;;;;;;3.5079059;15.59;225.01;2.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:30;;;;;;;;;3.303612;15.6;211.77;3.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:35;;;;;;;;;2.219602;15.62;142.1;1.75;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:40;;;;;;;;;2.7464646;15.62;175.83;2.31;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:45;;;;;;;;;3.0594162;15.63;195.74;2.48;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:50;;;;;;;;;2.1900756;15.63;140.12;1.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 20:55;;;;;;;;;3.3933194;15.59;217.66;2.73;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:00;;;;;;;;;2.8829568;15.56;185.28;2.19;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:05;;;;;;;;;1.7256231;15.57;110.83;1.34;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:10;;;;;;;;;2.6775833;15.61;171.53;1.76;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:15;;;;;;;;;4.0671192;15.59;260.88;3.55;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:20;;;;;;;;;3.035049;15.55;195.18;2.82;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:25;;;;;;;;;2.2512663;15.57;144.59;1.91;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:30;;;;;;;;;2.8040884;15.58;179.98;2.56;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:35;;;;;;;;;3.2870684;15.58;210.98;2.89;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:40;;;;;;;;;3.4746012;15.57;223.16;3.31;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:45;;;;;;;;;2.5509064;15.56;163.94;2.21;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:50;;;;;;;;;1.6479288;15.57;105.84;1.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 21:55;;;;;;;;;1.748131;15.55;112.42;1.31;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:00;;;;;;;;;0.9614524;15.56;61.79;0.11;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:05;;;;;;;;;1.7817756;15.56;114.51;0.83;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:10;;;;;;;;;3.7061145;15.51;238.95;3.12;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:15;;;;;;;;;4.962325;15.5;320.15;4.52;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:20;;;;;;;;;4.6274085;15.51;298.35;4.49;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:25;;;;;;;;;3.014523;15.55;193.86;2.85;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:30;;;;;;;;;2.1889808;15.56;140.68;1.39;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:35;;;;;;;;;2.1706137;15.57;139.41;0.94;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:40;;;;;;;;;1.6147112;15.58;103.64;0.73;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:45;;;;;;;;;2.161536;15.6;138.56;1.34;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:50;;;;;;;;;2.6330634;15.62;168.57;2.16;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 22:55;;;;;;;;;1.8781952;15.61;120.32;1.75;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:00;;;;;;;;;1.9320092;15.64;123.53;1.5;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:05;;;;;;;;;1.8961467;15.61;121.47;1.48;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:10;;;;;;;;;1.5071455;15.61;96.55;1.12;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:15;;;;;;;;;2.4982244;15.61;160.04;1.72;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:20;;;;;;;;;3.24843;15.58;208.5;2.66;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:25;;;;;;;;;3.3358725;15.57;214.25;3.19;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:30;;;;;;;;;2.025192;15.6;129.82;1.96;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:35;;;;;;;;;1.758744;15.6;112.74;1.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:40;;;;;;;;;1.809999;15.59;116.1;1.07;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:45;;;;;;;;;2.5230252;15.58;161.94;1.61;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:50;;;;;;;;;2.918913;15.58;187.35;2.21;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 23:55;;;;;;;;;1.7214478;15.59;110.42;1.08;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:00;;;;;;;;;1.7495688;15.61;112.08;1.05;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:05;;;;;;;;;1.6997684;15.62;108.82;1.39;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:10;;;;;;;;;1.415827;15.61;90.7;1.16;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:15;;;;;;;;;2.059512;15.6;132.02;1.63;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:20;;;;;;;;;1.9268832;15.62;123.36;1.61;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:25;;;;;;;;;2.8061138;15.58;180.11;2.58;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:30;;;;;;;;;3.1371888;15.58;201.36;2.93;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:35;;;;;;;;;1.7448858;15.61;111.78;1.31;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:40;;;;;;;;;1.6035692;15.64;102.53;1.27;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:45;;;;;;;;;1.4454488;15.64;92.42;1.07;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:50;;;;;;;;;0.528684;15.6;33.89;0.42;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 00:55;;;;;;;;;0.734136;15.6;47.06;0.48;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:00;;;;;;;;;1.7308788;15.64;110.67;1.03;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:05;;;;;;;;;1.1469384;15.66;73.24;0.44;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:10;;;;;;;;;0.6330786;15.62;40.53;0.28;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:15;;;;;;;;;0.7870385;15.65;50.29;0.44;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:20;;;;;;;;;0.2446071;15.69;15.59;0.18;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:25;;;;;;;;;0;15.69;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:30;;;;;;;;;0;15.72;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:35;;;;;;;;;0;15.74;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:40;;;;;;;;;0;15.74;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:45;;;;;;;;;0;15.73;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:50;;;;;;;;;0.451738;15.74;28.7;-0.29;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 01:55;;;;;;;;;1.3179102;15.74;83.73;0.27;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:00;;;;;;;;;0.4405626;15.74;27.99;0.43;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:05;;;;;;;;;0;15.76;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:10;;;;;;;;;0;15.76;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:15;;;;;;;;;0;15.75;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:20;;;;;;;;;0;15.75;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:25;;;;;;;;;0;15.77;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:30;;;;;;;;;0;15.76;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:35;;;;;;;;;0;15.76;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:40;;;;;;;;;0;15.77;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:45;;;;;;;;;0;15.76;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:50;;;;;;;;;0;15.76;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 02:55;;;;;;;;;0;15.74;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:00;;;;;;;;;0;15.74;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:05;;;;;;;;;0;15.75;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:10;;;;;;;;;0;15.74;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:15;;;;;;;;;0;15.72;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:20;;;;;;;;;0;15.71;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:25;;;;;;;;;0;15.72;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:30;;;;;;;;;0;15.7;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:35;;;;;;;;;0;15.72;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:40;;;;;;;;;0;15.75;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:45;;;;;;;;;0;15.76;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:50;;;;;;;;;0;15.74;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 03:55;;;;;;;;;0;15.74;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:00;;;;;;;;;0;15.74;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:05;;;;;;;;;0;15.74;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:10;;;;;;;;;0;15.72;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:15;;;;;;;;;0;15.7;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:20;;;;;;;;;0;15.72;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:25;;;;;;;;;0;15.74;0;0;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:30;;;;;;;;;0.2168972;15.74;13.78;0.21;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:35;;;;;;;;;0.3015441;15.73;19.17;0.3;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:40;;;;;;;;;0.3490762;15.71;22.22;0.34;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:45;;;;;;;;;0.4973786;15.71;31.66;0.46;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:50;;;;;;;;;0.5477379;15.69;34.91;0.47;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 04:55;;;;;;;;;0.9108512;15.68;58.09;0.87;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:00;;;;;;;;;1.4981922;15.66;95.67;1.47;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:05;;;;;;;;;1.40537;15.65;89.8;1.33;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:10;;;;;;;;;1.3928354;15.62;89.17;1.27;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:15;;;;;;;;;1.2289504;15.58;78.88;1.02;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:20;;;;;;;;;0.946386;15.54;60.9;0.88;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:25;;;;;;;;;1.1316788;15.56;72.73;1.1;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:30;;;;;;;;;1.4548608;15.57;93.44;1.31;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:35;;;;;;;;;1.826744;15.56;117.4;1.7;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:40;;;;;;;;;1.519857;15.55;97.74;1;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:45;;;;;;;;;2.2359216;15.51;144.16;1.85;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:50;;;;;;;;;2.811168;15.48;181.6;2.72;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 05:55;;;;;;;;;2.018565;15.5;130.23;1.52;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:00;;;;;;;;;2.0581072;15.52;132.61;0.97;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:05;;;;;;;;;2.7653536;15.52;178.18;2.09;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:10;;;;;;;;;2.4203125;15.49;156.25;2.07;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:15;;;;;;;;;2.5065216;15.48;161.92;1.98;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:20;;;;;;;;;2.7662085;15.51;178.35;2.41;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:25;;;;;;;;;2.6005428;15.56;167.13;2.08;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:30;;;;;;;;;2.3769456;15.56;152.76;1.54;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:35;;;;;;;;;3.0830156;15.53;198.52;2.72;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:40;;;;;;;;;3.23454;15.5;208.68;3.09;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:45;;;;;;;;;3.5303259;15.49;227.91;3.38;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:50;;;;;;;;;2.7011329;15.53;173.93;2.5;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 06:55;;;;;;;;;2.5403974;15.53;163.58;1.72;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:00;;;;;;;;;3.2036384;15.52;206.42;2.14;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:05;;;;;;;;;3.1597692;15.56;203.07;2.7;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:10;;;;;;;;;2.1501408;15.52;138.54;1.86;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:15;;;;;;;;;3.0961742;15.46;200.27;2.74;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:20;;;;;;;;;3.0973932;15.48;200.09;2.54;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:25;;;;;;;;;2.7626317;15.53;177.89;2.45;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:30;;;;;;;;;2.3310796;15.58;149.62;1.9;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:35;;;;;;;;;2.9535324;15.54;190.06;2.76;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:40;;;;;;;;;2.8941276;15.47;187.08;2.58;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:45;;;;;;;;;2.38854;15.51;154;1.96;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:50;;;;;;;;;2.44135;15.55;157;1.84;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 07:55;;;;;;;;;2.5779306;15.54;165.89;2.06;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:00;;;;;;;;;2.165816;15.52;139.55;1.35;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:05;;;;;;;;;2.8919946;15.51;186.46;1.98;ok;ok;ok;8;0;8;0;8;0;
39;16.01.2021 08:10;;;;;;;;;2.7404396;15.46;177.26;2.17;ok;ok;ok;8;0;8;0;8;0;
