MIV;Datum Zeit;DiDok;Werk;Ort;Schaltfeld;(alt) TisID;Richtung;Linie;km_von;km_bis;U8min, mittel [kV];I8min, mittel [A];P = U*I ?  ;P8min, mittel [MW];Status Messung U;Status Messung I;Status Messung P;Anzahl beruecksichtigte Messungen U;Anzahl nicht beruecksichtigte Messungen U;Anzahl beruecksichtigte Messungen I;Anzahl nicht beruecksichtigte Messungen I;Anzahl beruecksichtigte Messungen P;Anzahl nicht beruecksichtigte Messungen P;Bemerkungen
39;14.01.2021 14:55;;;;;;;;;2.8411992;15.48;183.54;2.84;2.03;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:00;;;;;;;;;2.50883;15.5;161.86;2.51;1.58;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:05;;;;;;;;;3.0506006;15.49;196.94;3.05;2.81;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:10;;;;;;;;;3.445519;15.43;223.3;3.45;3.19;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:15;;;;;;;;;3.4866608;15.44;225.82;3.49;2.88;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:20;;;;;;;;;3.4076658;15.42;220.99;3.41;3;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:25;;;;;;;;;3.300822;15.41;214.2;3.30;2.67;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:30;;;;;;;;;2.8601016;15.42;185.48;2.86;2.17;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:35;;;;;;;;;3.5376128;15.44;229.12;3.54;2.82;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:40;;;;;;;;;4.3527537;15.39;282.83;4.35;3.97;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:45;;;;;;;;;4.3566926;15.38;283.27;4.36;3.67;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:50;;;;;;;;;3.5418624;15.36;230.59;3.54;3.13;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 15:55;;;;;;;;;3.3200181;15.33;216.57;3.32;2.99;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:00;;;;;;;;;4.0652685;15.39;264.15;4.07;3.1;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:05;;;;;;;;;4.923688;15.4;319.72;4.92;3.36;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:10;;;;;;;;;5.9600982;15.26;390.57;5.96;5.19;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:15;;;;;;;;;5.7695286;15.29;377.34;5.77;5.09;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:20;;;;;;;;;5.068336;15.34;330.4;5.07;3.88;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:25;;;;;;;;;5.3790154;15.31;351.34;5.38;4.85;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:30;;;;;;;;;5.2739081;15.37;343.13;5.27;4.6;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:35;;;;;;;;;5.2175942;15.34;340.13;5.22;4.45;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:40;;;;;;;;;6.047538;15.26;396.3;6.05;5.03;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:45;;;;;;;;;5.6470296;15.24;370.54;5.65;4.45;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:50;;;;;;;;;5.4761225;15.25;359.09;5.48;4.66;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 16:55;;;;;;;;;5.68947;15.25;373.08;5.69;4.16;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:00;;;;;;;;;5.317862;15.29;347.8;5.32;3.41;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:05;;;;;;;;;7.3266368;15.32;478.24;7.33;5.7;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:10;;;;;;;;;7.9434608;15.28;519.86;7.94;6.26;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:15;;;;;;;;;6.0053856;15.27;393.28;6.01;4.73;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:20;;;;;;;;;5.556572;15.28;363.65;5.56;4.35;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:25;;;;;;;;;6.2453512;15.32;407.66;6.25;5.24;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:30;;;;;;;;;5.3119444;15.38;345.38;5.31;4.71;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:35;;;;;;;;;5.1824286;15.39;336.74;5.18;3.88;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:40;;;;;;;;;6.231976;15.38;405.2;6.23;5.27;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:45;;;;;;;;;6.0663045;15.43;393.15;6.07;5.43;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:50;;;;;;;;;3.6941744;15.44;239.26;3.69;2.49;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 17:55;;;;;;;;;3.8531796;15.43;249.72;3.85;2.9;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:00;;;;;;;;;5.1173289;15.39;332.51;5.12;4.84;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:05;;;;;;;;;4.1590824;15.42;269.72;4.16;3.03;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:10;;;;;;;;;5.5291653;15.39;359.27;5.53;4.08;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:15;;;;;;;;;6.55428;15.44;424.5;6.55;5.83;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:20;;;;;;;;;5.3155224;15.48;343.38;5.32;4.09;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:25;;;;;;;;;5.4175425;15.45;350.65;5.42;4.33;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:30;;;;;;;;;5.084745;15.42;329.75;5.08;4.01;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:35;;;;;;;;;3.5533747;15.43;230.29;3.55;2.12;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:40;;;;;;;;;6.4918269;15.37;422.37;6.49;5.91;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:45;;;;;;;;;6.2596424;15.43;405.68;6.26;5.59;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:50;;;;;;;;;5.6894019;15.47;367.77;5.69;5.24;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 18:55;;;;;;;;;5.1831684;15.48;334.83;5.18;4.3;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:00;;;;;;;;;4.9494204;15.48;319.73;4.95;3.25;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:05;;;;;;;;;5.1799552;15.52;333.76;5.18;4.29;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:10;;;;;;;;;5.912748;15.44;382.95;5.91;5.49;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:15;;;;;;;;;5.2015515;15.45;336.67;5.20;5.01;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:20;;;;;;;;;3.7535904;15.48;242.48;3.75;3.38;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:25;;;;;;;;;3.525165;15.5;227.43;3.53;3.25;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:30;;;;;;;;;3.3665984;15.52;216.92;3.37;2.86;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:35;;;;;;;;;3.133014;15.55;201.48;3.13;2.17;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:40;;;;;;;;;4.6841613;15.47;302.79;4.68;4.21;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:45;;;;;;;;;5.4301256;15.43;351.92;5.43;4.78;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:50;;;;;;;;;5.1271544;15.46;331.64;5.13;3.84;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 19:55;;;;;;;;;5.172111;15.49;333.9;5.17;4.26;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:00;;;;;;;;;4.9094912;15.56;315.52;4.91;3.63;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:05;;;;;;;;;3.7747224;15.58;242.28;3.77;2.92;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:10;;;;;;;;;3.8038793;15.49;245.57;3.80;3.19;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:15;;;;;;;;;2.978015;15.5;192.13;2.98;2.54;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:20;;;;;;;;;2.1914615;15.55;140.93;2.19;1.56;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:25;;;;;;;;;2.9871045;15.57;191.85;2.99;2.16;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:30;;;;;;;;;4.0997632;15.52;264.16;4.10;3.54;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:35;;;;;;;;;3.770966;15.56;242.35;3.77;3.43;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:40;;;;;;;;;3.4764534;15.54;223.71;3.48;3.14;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:45;;;;;;;;;3.221388;15.48;208.1;3.22;2.61;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:50;;;;;;;;;3.369392;15.52;217.1;3.37;2.98;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 20:55;;;;;;;;;2.4852834;15.57;159.62;2.49;2.07;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:00;;;;;;;;;2.0509979;15.61;131.39;2.05;1.37;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:05;;;;;;;;;3.2456312;15.61;207.92;3.25;2.74;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:10;;;;;;;;;3.128979;15.54;201.35;3.13;2.77;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:15;;;;;;;;;3.660635;15.5;236.17;3.66;2.83;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:20;;;;;;;;;3.2875457;15.53;211.69;3.29;3.07;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:25;;;;;;;;;1.823704;15.55;117.28;1.82;1.29;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:30;;;;;;;;;2.3330719;15.53;150.23;2.33;1.71;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:35;;;;;;;;;4.0527965;15.55;260.63;4.05;3.47;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:40;;;;;;;;;4.4289;15.54;285;4.43;4.07;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:45;;;;;;;;;3.2410224;15.54;208.56;3.24;2.62;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:50;;;;;;;;;2.8376918;15.59;182.02;2.84;2.48;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 21:55;;;;;;;;;3.09582;15.6;198.45;3.10;2.52;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:00;;;;;;;;;2.5160068;15.64;160.87;2.52;1.96;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:05;;;;;;;;;2.3831061;15.63;152.47;2.38;2.14;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:10;;;;;;;;;2.7409985;15.55;176.27;2.74;2.51;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:15;;;;;;;;;2.2249472;15.52;143.36;2.22;1.7;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:20;;;;;;;;;2.1020958;15.54;135.27;2.10;1.58;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:25;;;;;;;;;2.2811607;15.57;146.51;2.28;1.89;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:30;;;;;;;;;2.5932893;15.61;166.13;2.59;2.03;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:35;;;;;;;;;2.6589564;15.64;170.01;2.66;2.03;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:40;;;;;;;;;2.918292;15.6;187.07;2.92;2.62;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:45;;;;;;;;;2.7350262;15.57;175.66;2.74;2.56;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:50;;;;;;;;;2.6876788;15.56;172.73;2.69;2.34;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 22:55;;;;;;;;;2.809885;15.55;180.7;2.81;1.84;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:00;;;;;;;;;2.5242716;15.58;162.02;2.52;1.77;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:05;;;;;;;;;2.1532908;15.59;138.12;2.15;1.98;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:10;;;;;;;;;2.1318176;15.62;136.48;2.13;1.98;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:15;;;;;;;;;2.7097576;15.62;173.48;2.71;2.46;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:20;;;;;;;;;2.2558282;15.58;144.79;2.26;1.92;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:25;;;;;;;;;1.9168632;15.63;122.64;1.92;1.02;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:30;;;;;;;;;2.1894124;15.67;139.72;2.19;1.73;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:35;;;;;;;;;2.5225128;15.66;161.08;2.52;2.42;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:40;;;;;;;;;2.474891;15.65;158.14;2.47;2.22;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:45;;;;;;;;;2.7420933;15.67;174.99;2.74;2.56;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:50;;;;;;;;;2.3730648;15.67;151.44;2.37;2.25;ok;ok;ok;8;0;8;0;8;0;
39;14.01.2021 23:55;;;;;;;;;2.6946132;15.67;171.96;2.69;2.46;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:00;;;;;;;;;1.9836768;15.68;126.51;1.98;1.64;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:05;;;;;;;;;2.1330004;15.67;136.12;2.13;1.76;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:10;;;;;;;;;1.5057942;15.63;96.34;1.51;1.18;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:15;;;;;;;;;1.698372;15.6;108.87;1.70;1.08;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:20;;;;;;;;;2.9354121;15.57;188.53;2.94;2.48;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:25;;;;;;;;;3.4628108;15.58;222.26;3.46;3.17;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:30;;;;;;;;;2.9702068;15.59;190.52;2.97;2.78;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:35;;;;;;;;;2.441556;15.6;156.51;2.44;2.12;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:40;;;;;;;;;1.2631894;15.62;80.87;1.26;1.09;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:45;;;;;;;;;0.4351048;15.64;27.82;0.44;0.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:50;;;;;;;;;0.6379176;15.72;40.58;0.64;0.28;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 00:55;;;;;;;;;1.119264;15.72;71.2;1.12;0.67;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:00;;;;;;;;;1.1994585;15.71;76.35;1.20;0.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:05;;;;;;;;;1.0457656;15.74;66.44;1.05;0.87;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:10;;;;;;;;;0.19467;15.75;12.36;0.19;0.19;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:15;;;;;;;;;0;15.79;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:20;;;;;;;;;0.3786495;15.81;23.95;0.38;-0.36;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:25;;;;;;;;;1.4523642;15.79;91.98;1.45;0.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:30;;;;;;;;;0.6524049;15.77;41.37;0.65;0.58;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:35;;;;;;;;;0;15.79;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:40;;;;;;;;;0;15.81;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:45;;;;;;;;;0;15.8;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:50;;;;;;;;;0;15.82;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 01:55;;;;;;;;;0;15.83;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:00;;;;;;;;;0;15.8;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:05;;;;;;;;;0;15.8;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:10;;;;;;;;;0;15.81;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:15;;;;;;;;;0;15.81;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:20;;;;;;;;;0;15.81;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:25;;;;;;;;;0;15.82;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:30;;;;;;;;;0;15.81;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:35;;;;;;;;;0;15.82;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:40;;;;;;;;;0;15.82;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:45;;;;;;;;;0;15.84;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:50;;;;;;;;;0;15.81;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 02:55;;;;;;;;;0;15.8;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:00;;;;;;;;;0;15.83;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:05;;;;;;;;;0;15.85;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:10;;;;;;;;;0;15.84;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:15;;;;;;;;;0;15.84;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:20;;;;;;;;;0;15.83;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:25;;;;;;;;;0;15.81;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:30;;;;;;;;;0;15.79;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:35;;;;;;;;;0;15.79;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:40;;;;;;;;;0;15.79;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:45;;;;;;;;;0;15.8;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:50;;;;;;;;;0;15.8;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 03:55;;;;;;;;;0;15.79;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:00;;;;;;;;;0;15.79;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:05;;;;;;;;;0;15.81;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:10;;;;;;;;;0;15.79;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:15;;;;;;;;;0;15.76;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:20;;;;;;;;;0;15.75;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:25;;;;;;;;;0;15.75;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:30;;;;;;;;;0;15.72;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:35;;;;;;;;;0.427197;15.7;27.21;0.43;0.13;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:40;;;;;;;;;1.3293504;15.68;84.78;1.33;1.03;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:45;;;;;;;;;0.3600966;15.67;22.98;0.36;0.36;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:50;;;;;;;;;0;15.66;0;0.00;0;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 04:55;;;;;;;;;0.10557;15.64;6.75;0.11;0.1;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:00;;;;;;;;;0.431964;15.6;27.69;0.43;0.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:05;;;;;;;;;0.6920865;15.57;44.45;0.69;0.67;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:10;;;;;;;;;0.9457218;15.57;60.74;0.95;0.91;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:15;;;;;;;;;1.566569;15.58;100.55;1.57;1.49;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:20;;;;;;;;;1.60632;15.52;103.5;1.61;1.51;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:25;;;;;;;;;1.8015624;15.48;116.38;1.80;1.5;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:30;;;;;;;;;2.5603075;15.55;164.65;2.56;2.42;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:35;;;;;;;;;2.7623921;15.59;177.19;2.76;2.58;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:40;;;;;;;;;1.858225;15.55;119.5;1.86;1.66;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:45;;;;;;;;;1.8982995;15.49;122.55;1.90;1.23;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:50;;;;;;;;;1.98555;15.5;128.1;1.99;1.85;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 05:55;;;;;;;;;2.1686092;15.53;139.64;2.17;1.38;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:00;;;;;;;;;3.5267648;15.52;227.24;3.53;1.96;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:05;;;;;;;;;4.045008;15.51;260.8;4.05;3.83;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:10;;;;;;;;;2.8145997;15.51;181.47;2.81;2.23;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:15;;;;;;;;;3.3791696;15.52;217.73;3.38;2.68;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:20;;;;;;;;;3.4007424;15.52;219.12;3.40;2.8;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:25;;;;;;;;;2.9452248;15.48;190.26;2.95;2.46;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:30;;;;;;;;;3.6444064;15.52;234.82;3.64;1.41;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:35;;;;;;;;;5.0007245;15.55;321.59;5.00;4.02;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:40;;;;;;;;;5.333395;15.5;344.09;5.33;4.86;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:45;;;;;;;;;5.8945341;15.47;381.03;5.89;5.16;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:50;;;;;;;;;6.2191998;15.51;400.98;6.22;5.34;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 06:55;;;;;;;;;6.88913;15.5;444.46;6.89;5.89;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:00;;;;;;;;;5.1250144;15.52;330.22;5.13;4.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:05;;;;;;;;;4.1376804;15.54;266.26;4.14;3.4;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:10;;;;;;;;;4.9644084;15.54;319.46;4.96;4.62;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:15;;;;;;;;;4.0859522;15.49;263.78;4.09;3.64;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:20;;;;;;;;;3.680475;15.5;237.45;3.68;2.83;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:25;;;;;;;;;5.5703926;15.46;360.31;5.57;4.9;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:30;;;;;;;;;6.3519084;15.48;410.33;6.35;5.59;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:35;;;;;;;;;5.1550842;15.54;331.73;5.16;4.24;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:40;;;;;;;;;4.5880224;15.52;295.62;4.59;4.2;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:45;;;;;;;;;4.0427696;15.53;260.32;4.04;3.51;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:50;;;;;;;;;3.4448192;15.52;221.96;3.44;2.27;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 07:55;;;;;;;;;3.9375237;15.51;253.87;3.94;2.55;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:00;;;;;;;;;3.3103377;15.57;212.61;3.31;2.57;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:05;;;;;;;;;2.676644;15.58;171.8;2.68;2.47;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:10;;;;;;;;;2.5428924;15.57;163.32;2.54;1.85;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:15;;;;;;;;;3.5744785;15.55;229.87;3.57;2.38;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:20;;;;;;;;;4.3507345;15.55;279.79;4.35;2.97;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:25;;;;;;;;;4.5783948;15.54;294.62;4.58;2.78;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:30;;;;;;;;;4.0651086;15.54;261.59;4.07;3.11;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:35;;;;;;;;;3.4787492;15.56;223.57;3.48;2.52;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:40;;;;;;;;;4.5389232;15.54;292.08;4.54;3.52;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:45;;;;;;;;;6.4295154;15.51;414.54;6.43;5.66;ok;ok;ok;8;0;8;0;8;0;
39;15.01.2021 08:50;;;;;;;;;5.82738;15.5;375.96;5.83;5.56;ok;ok;ok;8;0;8;0;8;0;
